ias1,1.0,0.4277361566941868,0.462768426358511,0.3546829264327796,0.5170406290260365,0.5586450333300599,0.4788917111135118,0.4763629347083994,0.5126243229214411,0.4315424583908313,0.4188033580620941,0.4264789836675137,0.12403581754190171,0.4919615396637453,0.5091461836051494,0.5154066834652211,0.3504236986607657,0.4691392238402774,0.4642073322755779,0.48459924219258305,0.4686744170017207,0.1581367497147529,0.41609230168518535,0.4540086794279834,0.5201746108333652,0.3971784886678461,0.49263368534616964,0.5408648394676528,0.4738300970156288,0.3257639806284544,0.2225555003039467,0.4994622359225803,0.3802039384083743,0.4856811201900834
ias2,0.4277361566941868,1.0,0.3305204494959276,0.5414609284698503,0.37932852548821816,0.23919162885592057,0.39466775668270343,0.3163460036211529,0.28533209237829826,0.29580641303948335,0.2601131097253164,0.3176152847085944,0.3720732289658169,0.3798931984187997,0.35112587213382274,0.30403810667325737,0.25187022108069385,0.2778700825256268,0.28045526215203154,0.29349346695253004,0.29471467214515207,0.14582412860904798,0.30995547603421997,0.25762405577557485,0.28446130158142147,0.28770686180149824,0.19569957793704412,0.32478116054732875,0.3037719424736044,0.2401848336635691,0.14900378769488942,0.36277878421641385,0.2650645206518735,0.3178256393146175
ias3,0.462768426358511,0.3305204494959276,1.0,0.5188990825688068,0.4746189683931914,0.4058339746453521,0.48520028343061966,0.6245291512566312,0.5002708634746273,0.4010456694880929,0.42861531371682604,0.4568184906288059,0.1947818856263542,0.3978420678066428,0.4236294367814394,0.40241244876994714,0.3855721983000816,0.35803362048066834,0.6510833540972824,0.44433187714703526,0.4484428161126319,0.17620554226526738,0.5990041759410563,0.3508927085214557,0.44043885231806057,0.39091519463655766,0.3664875431808225,0.39871233769207703,0.41771438226619545,0.5143336782704353,0.2595283666092493,0.4494471195829456,0.4259570293497314,0.46100157367720324
ias4,0.3546829264327796,0.5414609284698503,0.5188990825688068,1.0,0.4621473421631758,0.2669960359508897,0.4512633147973583,0.4440747482553432,0.3693030798250026,0.3706605622939363,0.26690807810434136,0.441042476688172,0.3065122400917119,0.3580680334132916,0.26576932262525943,0.30686073639191175,0.28760607611085687,0.33814286378729796,0.42486652064178,0.41613978563149934,0.35899986283046875,0.14635542490701506,0.40717517369378314,0.3704497334713591,0.2730651578494346,0.25898715249509485,0.21921729472982504,0.42530086702497877,0.39318637749447655,0.2765732639873451,0.17367761251092736,0.4716344603155276,0.2501776181167954,0.3500155570348582
ias5,0.5170406290260365,0.37932852548821816,0.4746189683931914,0.4621473421631758,1.0,0.4813116807459774,0.4297175589472403,0.5880486637537364,0.5086873807100802,0.5204050963112947,0.33606787851412917,0.43774298492649416,0.2374061447508181,0.40162533302970327,0.37121463291380496,0.35687839691219686,0.40365856491688135,0.4674554574787957,0.5109692707967728,0.46599031509717165,0.5160338676950967,0.15156127519322474,0.4914840854611249,0.4749288051076282,0.43289119252736463,0.34814770730169275,0.3856753297974099,0.5549563853289401,0.4711415104355398,0.33162624775559363,0.2504646357765024,0.6025217882355597,0.42079700646196866,0.46912503297639996
ias6,0.5586450333300599,0.23919162885592057,0.4058339746453521,0.2669960359508897,0.4813116807459774,1.0,0.4974049199628507,0.43383497335527693,0.49914861430302115,0.587692280150091,0.42059310355534235,0.502373189102306,0.10305093445723179,0.43814303714834846,0.388393029675473,0.3860695928765643,0.5014720345883721,0.385914731748064,0.4938625952832528,0.4459034011410861,0.48546018135741514,0.1627024876143624,0.3839858508078525,0.3588180382575196,0.6454332834541512,0.32512993181917826,0.5658121597835387,0.46259452654591215,0.4237607245754771,0.28054272285035203,0.35783819568479375,0.3534807897180788,0.264406014908333,0.51111382272082
ias7,0.4788917111135118,0.39466775668270343,0.48520028343061966,0.4512633147973583,0.4297175589472403,0.4974049199628507,1.0,0.46595368445555096,0.5418579550856536,0.6018816028120795,0.40798371367108194,0.6015323012125657,0.2227788979007933,0.3706999761162484,0.3587563909834369,0.26928988971820017,0.49795584954046984,0.5509500194870246,0.43659039820001155,0.5310414940973351,0.5508316230516661,0.1467817107415331,0.4926711150146349,0.3943133813819886,0.4412189329070292,0.36829727799258166,0.42113161078155725,0.4803066913217323,0.4095507953497023,0.3265667256951397,0.14184200384237178,0.49776987468261896,0.25095549914558324,0.6608798163570563
ias8,0.4763629347083994,0.3163460036211529,0.6245291512566312,0.4440747482553432,0.5880486637537364,0.43383497335527693,0.46595368445555096,1.0,0.6301282872313348,0.4798932501242164,0.43474365253356967,0.5407502424413886,0.23558348129060788,0.4207607206728832,0.42355539524907676,0.4185364107457501,0.42745629108815564,0.4599139112064651,0.6330195849559838,0.5308230504679273,0.5661487263556286,0.29113564324126245,0.5374842633820051,0.5076784037030377,0.47383212441520484,0.40079872101516417,0.4941560103997621,0.4541095006865253,0.4291133170352979,0.39176705328290784,0.23200416403239804,0.4924882214642198,0.4701856342008507,0.5607880872274391
ias9,0.5126243229214411,0.28533209237829826,0.5002708634746273,0.3693030798250026,0.5086873807100802,0.49914861430302115,0.5418579550856536,0.6301282872313348,1.0,0.5552414732546241,0.43988497812387406,0.4878778655551271,0.21003953382960636,0.44873126667092883,0.4547972253065904,0.343216873332792,0.5018458429268262,0.5379536222725182,0.48444527061507825,0.5163950602121093,0.6314316295222979,0.10496517227721996,0.5109177535381135,0.405041417023205,0.45814967205797136,0.34367395026560654,0.5007150736733665,0.50904503659723,0.4117140386161721,0.30235935212208254,0.1333240303344512,0.5272940073313109,0.24849100674075877,0.5523926462356117
ias10,0.4315424583908313,0.29580641303948335,0.4010456694880929,0.3706605622939363,0.5204050963112947,0.587692280150091,0.6018816028120795,0.4798932501242164,0.5552414732546241,1.0,0.5138437226104418,0.636484190999766,0.20871347495926576,0.49479306121226657,0.4443583856668173,0.2496358586368827,0.5746660016321908,0.5762595799895355,0.49032762003279984,0.5589874545299347,0.5817756788344334,0.21692168600304038,0.450237331870865,0.40275040645873217,0.5136123424956397,0.2825408839292885,0.47694269286991964,0.5808479318442548,0.3764465575538876,0.29934607297101,0.2673932613743139,0.46589329113471556,0.27248402114216114,0.6372088313589712
